customer_id,age,city,employment_type,monthly_income,credit_score,product,loan_amount,tenure_months,interest_rate,emi,disbursement_date,days_past_due,default_flag
CUST103716,56,Mumbai,Salaried,35000,811,Home Loan,1447059,180,9.79,15364.79,2023-07-18,0,0
CUST103717,21,Kolkata,Salaried,47166,624,Vehicle Loan,236388,60,11.3,5175.09,2024-04-02,0,0
CUST103718,25,Delhi,Self-Employed,47067,555,Personal Loan,91560,48,11.54,2390.5,2023-09-09,0,0
CUST103719,21,Mumbai,Business Owner,236706,783,Business Loan,457371,12,14.51,41175.86,2024-02-22,212,1
CUST103720,42,Delhi,Salaried,29247,712,Personal Loan,70009,48,13.34,1890.0,2024-02-23,0,0
CUST103721,44,Kolkata,Self-Employed,51331,771,Personal Loan,59534,12,14.42,5357.16,2024-03-09,0,0
CUST103722,49,Ahmedabad,Salaried,80217,690,Home Loan,2599589,300,9.46,22640.28,2023-07-03,0,0
CUST103723,39,Delhi,Salaried,37395,759,Gold Loan,207645,24,9.25,9510.04,2023-01-20,0,0
CUST103724,25,Lucknow,Business Owner,41239,541,Personal Loan,63357,12,16.47,5762.54,2023-08-16,0,0
CUST103725,42,Jaipur,Salaried,32409,755,Personal Loan,357400,48,15.24,9990.24,2023-09-22,359,1
CUST103726,34,Bengaluru,Business Owner,73694,748,Personal Loan,197404,12,16.85,17990.13,2024-05-14,15,0
CUST103727,32,Pune,Salaried,44954,665,Personal Loan,205389,48,12.68,5477.51,2023-03-07,0,0
CUST103728,46,Jaipur,Business Owner,72262,743,Gold Loan,165955,6,9.53,28433.04,2024-01-24,15,0
CUST103729,46,Pune,Salaried,75270,718,Personal Loan,145078,24,18.32,7265.34,2023-03-12,0,0
CUST103730,45,Mumbai,Self-Employed,41062,645,Gold Loan,89879,24,12.44,4249.41,2023-11-19,0,0
CUST103731,45,Kolkata,Self-Employed,56255,756,Business Loan,315754,36,15.02,10948.81,2023-11-28,0,0
CUST103732,35,Chennai,Self-Employed,155093,680,Business Loan,374132,12,17.71,34248.8,2023-12-23,0,0
CUST103733,45,Lucknow,Salaried,97464,691,Personal Loan,662682,24,14.56,31992.87,2023-03-28,0,0
CUST103734,31,Bengaluru,Salaried,20000,761,Personal Loan,62009,36,18.36,2252.99,2024-10-15,0,0
CUST103735,26,Jaipur,Self-Employed,119539,604,Home Loan,2304923,180,11.27,26589.79,2024-02-01,0,0
CUST103736,41,Mumbai,Salaried,21770,843,Personal Loan,98387,24,16.46,4838.99,2024-04-08,0,0
CUST103737,49,Mumbai,Self-Employed,40367,549,Home Loan,1179371,120,10.39,15841.29,2023-11-30,291,1
CUST103738,24,Pune,Salaried,25000,604,Business Loan,94811,12,16.3,8615.75,2023-02-25,123,1
CUST103739,45,Lucknow,Salaried,28832,628,Vehicle Loan,320240,48,13.37,8650.16,2023-06-05,0,0
CUST103740,22,Mumbai,Self-Employed,47501,654,Personal Loan,259687,24,12.09,12235.29,2024-05-19,0,0
CUST103741,44,Kolkata,Business Owner,91098,730,Business Loan,707756,24,15.18,34377.27,2023-02-05,1,0
CUST103742,33,Lucknow,Business Owner,32693,626,Personal Loan,55998,12,17.38,5117.39,2024-09-18,0,0
CUST103743,31,Mumbai,Business Owner,56614,754,Personal Loan,205849,12,13.37,18421.62,2024-07-21,196,1
CUST103744,27,Kolkata,Business Owner,46063,609,Home Loan,1210909,120,10.35,16237.86,2024-01-30,355,1
CUST103745,30,Pune,Self-Employed,92552,589,Business Loan,583943,36,12.72,19596.69,2024-01-22,114,1
CUST103746,42,Ahmedabad,Salaried,47255,500,Personal Loan,114119,48,16.44,3259.94,2023-01-26,110,1
CUST103747,29,Pune,Business Owner,124484,640,Personal Loan,686928,48,18.76,20452.33,2024-11-11,0,0
CUST103748,29,Pune,Salaried,29024,673,Vehicle Loan,235272,36,10.55,7652.46,2024-07-23,0,0
CUST103749,25,Jaipur,Salaried,64824,676,Business Loan,733125,60,15.7,17711.53,2023-08-30,0,0
CUST103750,49,Lucknow,Business Owner,29945,858,Personal Loan,94552,48,11.59,2470.93,2024-11-10,0,0
CUST103751,36,Ahmedabad,Salaried,83997,756,Home Loan,1939656,240,9.05,17514.01,2023-10-04,0,0
CUST103752,34,Ahmedabad,Self-Employed,77913,684,Business Loan,603591,60,11.02,13129.55,2024-06-15,0,0
CUST103753,52,Jaipur,Self-Employed,44834,762,Home Loan,1378037,300,9.87,12396.17,2023-09-05,0,0
CUST103754,39,Bengaluru,Self-Employed,78733,744,Home Loan,1969320,300,10.85,19088.38,2023-09-01,0,0
CUST103755,44,Ahmedabad,Self-Employed,76316,668,Gold Loan,68356,12,12.16,6078.47,2024-11-08,0,0
CUST103756,42,Lucknow,Salaried,122648,764,Home Loan,2579539,180,9.12,26347.86,2023-05-11,0,0
CUST103757,50,Pune,Salaried,48683,770,Business Loan,351358,24,12.32,16592.2,2024-07-23,0,0
CUST103758,43,Kolkata,Salaried,35000,660,Home Loan,992050,240,8.77,8779.52,2023-07-23,0,0
CUST103759,23,Jaipur,Self-Employed,47439,670,Gold Loan,72792,24,9.46,3340.87,2023-01-03,0,0
CUST103760,40,Mumbai,Salaried,41585,733,Personal Loan,68456,36,16.16,2412.12,2024-10-30,0,0
CUST103761,33,Jaipur,Salaried,52816,653,Vehicle Loan,277173,60,10.23,5920.52,2023-03-17,0,0
CUST103762,45,Delhi,Salaried,68791,749,Personal Loan,304187,12,12.45,27090.72,2023-04-01,0,0
CUST103763,38,Kolkata,Salaried,20000,614,Personal Loan,138265,48,16.63,3963.22,2024-02-16,0,0
CUST103764,45,Kolkata,Self-Employed,27940,564,Personal Loan,72257,36,17.16,2581.92,2023-01-18,0,0
CUST103765,32,Ahmedabad,Salaried,35000,714,Home Loan,1516296,240,10.66,15301.71,2024-07-21,109,1
CUST103766,47,Delhi,Self-Employed,36036,707,Home Loan,1204025,120,9.04,15278.16,2023-05-13,0,0
CUST103767,36,Chennai,Self-Employed,61995,646,Personal Loan,236956,48,17.78,6933.37,2024-04-02,0,0
CUST103768,39,Jaipur,Business Owner,44956,842,Personal Loan,68917,12,11.83,6117.71,2023-07-07,333,1
CUST103769,29,Lucknow,Salaried,35785,676,Vehicle Loan,177759,36,10.03,5738.29,2023-05-12,0,0
CUST103770,37,Pune,Salaried,35000,479,Home Loan,1129221,240,9.48,10511.08,2023-03-29,0,0
CUST103771,38,Hyderabad,Self-Employed,20000,672,Personal Loan,120726,48,18.5,3577.95,2023-02-23,0,0
CUST103772,21,Hyderabad,Salaried,28887,651,Personal Loan,88988,12,18.59,8183.43,2023-08-28,0,0
CUST103773,32,Kolkata,Business Owner,112307,697,Personal Loan,436027,24,14.39,21015.34,2023-01-18,0,0
CUST103774,23,Jaipur,Self-Employed,36228,702,Gold Loan,54984,6,11.82,9482.51,2024-08-03,0,0
CUST103775,37,Chennai,Self-Employed,52244,826,Vehicle Loan,200234,48,10.94,5169.32,2023-02-12,0,0
CUST103776,38,Lucknow,Self-Employed,62935,523,Business Loan,273747,24,12.04,12891.34,2023-07-29,219,1
CUST103777,39,Mumbai,Salaried,69820,658,Vehicle Loan,170034,24,10.78,7907.56,2023-11-04,0,0
CUST103778,33,Pune,Business Owner,22601,551,Gold Loan,78262,24,9.98,3610.67,2024-01-03,0,0
CUST103779,42,Bengaluru,Salaried,29481,591,Business Loan,329581,36,13.39,11166.9,2024-08-10,0,0
CUST103780,38,Bengaluru,Salaried,55340,665,Vehicle Loan,249587,24,12.42,11797.94,2023-08-26,7,0
CUST103781,35,Ahmedabad,Salaried,61543,639,Home Loan,1298145,240,10.1,12613.51,2024-08-07,1,0
CUST103782,40,Ahmedabad,Self-Employed,35000,589,Home Loan,1373251,180,10.98,15591.09,2023-12-19,30,0
CUST103783,57,Chennai,Self-Employed,40119,605,Gold Loan,113189,18,12.49,6928.29,2023-02-23,234,1
CUST103784,46,Delhi,Self-Employed,36398,578,Home Loan,1547344,240,9.5,14423.28,2023-04-19,361,1
CUST103785,35,Delhi,Salaried,87915,608,Vehicle Loan,157061,24,9.88,7238.87,2024-08-06,1,0
CUST103786,47,Mumbai,Salaried,92315,649,Personal Loan,507124,24,18.74,25499.4,2023-08-18,0,0
CUST103787,51,Kolkata,Business Owner,44433,900,Personal Loan,300915,36,17.89,10862.2,2024-09-03,327,1
CUST103788,33,Lucknow,Salaried,33272,643,Business Loan,310199,60,15.16,7405.69,2023-06-27,0,0
CUST103789,42,Jaipur,Salaried,221790,669,Personal Loan,474109,12,14.79,42745.31,2023-01-19,173,1
CUST103790,41,Hyderabad,Business Owner,54332,564,Personal Loan,333818,36,11.79,11054.08,2023-02-10,0,0
CUST103791,30,Bengaluru,Business Owner,25000,536,Business Loan,214213,60,15.17,5115.25,2023-10-15,0,0
CUST103792,48,Delhi,Salaried,34747,822,Personal Loan,250192,48,17.08,7229.66,2024-09-04,0,0
CUST103793,38,Hyderabad,Salaried,69761,746,Vehicle Loan,358253,24,11.23,16735.68,2023-12-24,0,0
CUST103794,52,Pune,Salaried,35000,900,Home Loan,1154563,180,8.54,11396.53,2023-02-22,0,0
CUST103795,39,Hyderabad,Salaried,35000,568,Home Loan,1254232,180,10.44,13817.65,2023-07-22,116,1
CUST103796,55,Ahmedabad,Self-Employed,84823,653,Personal Loan,256916,36,16.71,9122.72,2024-11-23,0,0
CUST103797,24,Mumbai,Salaried,20000,460,Vehicle Loan,181443,24,12.07,8547.08,2024-11-11,321,1
CUST103798,48,Mumbai,Salaried,28071,579,Business Loan,171096,24,15.56,8341.47,2023-08-26,0,0
CUST103799,21,Delhi,Self-Employed,15000,671,Gold Loan,53701,24,9.18,2457.75,2024-06-26,1,0
CUST103800,28,Lucknow,Salaried,110812,631,Personal Loan,349701,36,16.88,12446.92,2023-10-30,0,0
CUST103801,36,Jaipur,Salaried,48312,724,Business Loan,392793,60,14.57,9256.09,2024-08-16,0,0
CUST103802,45,Hyderabad,Self-Employed,53971,644,Home Loan,1973173,240,10.49,19686.51,2024-05-11,0,0
CUST103803,32,Lucknow,Self-Employed,108771,620,Home Loan,1878695,240,11.06,19468.44,2023-03-23,0,0
CUST103804,41,Jaipur,Salaried,26895,708,Personal Loan,77058,36,14.88,2666.71,2024-09-20,1,0
CUST103805,42,Kolkata,Self-Employed,88676,723,Personal Loan,340316,24,18.46,17065.71,2023-07-09,0,0
CUST103806,27,Pune,Salaried,52937,664,Personal Loan,590297,36,12.23,19671.22,2024-05-12,0,0
CUST103807,49,Jaipur,Salaried,59172,563,Business Loan,522846,24,15.34,25435.59,2024-06-06,0,0
CUST103808,46,Lucknow,Salaried,20000,619,Vehicle Loan,148454,24,13.49,7091.99,2023-11-04,0,0
CUST103809,27,Jaipur,Salaried,47121,609,Home Loan,697495,120,11.34,9742.72,2024-07-18,0,0
CUST103810,21,Kolkata,Salaried,94238,664,Personal Loan,79909,48,15.36,2238.54,2023-10-29,0,0
CUST103811,35,Lucknow,Salaried,39765,645,Home Loan,1503003,180,8.76,15030.62,2024-10-31,0,0
CUST103812,45,Chennai,Business Owner,64814,795,Gold Loan,104149,6,10.22,17879.24,2024-04-13,0,0
CUST103813,48,Kolkata,Salaried,25160,728,Vehicle Loan,245914,48,13.34,6638.83,2024-02-07,0,0
CUST103814,40,Mumbai,Self-Employed,56908,734,Business Loan,398378,24,17.19,19733.1,2023-12-19,0,0
CUST103815,21,Jaipur,Salaried,34582,622,Personal Loan,217152,48,13.39,5867.77,2023-10-10,226,1
CUST103816,35,Mumbai,Business Owner,43614,619,Business Loan,540122,60,17.76,13645.13,2023-10-02,0,0
CUST103817,25,Mumbai,Business Owner,50482,764,Gold Loan,150092,18,11.0,9083.35,2023-12-21,0,0
CUST103818,30,Mumbai,Business Owner,78819,666,Vehicle Loan,619708,48,11.68,16222.09,2024-03-11,0,0
CUST103819,60,Chennai,Self-Employed,45144,762,Business Loan,214962,12,16.94,19599.44,2023-11-20,138,1
CUST103820,34,Hyderabad,Salaried,57498,836,Home Loan,1916402,180,8.63,19017.89,2023-04-22,0,0
CUST103821,47,Mumbai,Salaried,48971,567,Home Loan,1949920,240,10.21,19089.25,2024-10-21,0,0
CUST103822,40,Chennai,Self-Employed,45184,791,Vehicle Loan,432384,36,10.14,13980.25,2024-04-25,0,0
CUST103823,37,Mumbai,Self-Employed,34897,569,Business Loan,160115,12,16.3,14550.11,2023-05-02,0,0
CUST103824,31,Lucknow,Salaried,28251,815,Business Loan,242026,24,16.47,11904.77,2023-10-02,0,0
CUST103825,32,Delhi,Self-Employed,46005,607,Personal Loan,111367,12,13.96,9997.23,2023-04-08,0,0
CUST103826,32,Mumbai,Salaried,35000,665,Home Loan,795782,240,10.84,8127.49,2023-10-18,1,0
CUST103827,42,Bengaluru,Self-Employed,25000,724,Business Loan,205918,36,16.03,7242.52,2024-05-18,0,0
CUST103828,31,Bengaluru,Salaried,35000,754,Home Loan,1640594,300,9.19,13981.89,2024-01-05,0,0
CUST103829,42,Delhi,Self-Employed,78417,740,Personal Loan,146792,24,15.13,7126.52,2023-11-22,1,0
CUST103830,40,Ahmedabad,Salaried,47272,897,Vehicle Loan,378753,24,13.34,18067.15,2024-07-01,0,0
CUST103831,24,Hyderabad,Salaried,27229,638,Gold Loan,52383,24,11.47,2452.9,2024-07-20,0,0
CUST103832,36,Delhi,Salaried,68854,670,Business Loan,215010,12,13.22,19226.31,2023-08-13,15,0
CUST103833,45,Pune,Salaried,28264,723,Personal Loan,147219,48,12.4,3905.82,2023-01-24,0,0
CUST103834,40,Delhi,Self-Employed,45125,686,Gold Loan,61788,6,12.64,10680.97,2023-08-06,207,1
CUST103835,59,Bengaluru,Salaried,36200,756,Business Loan,254123,36,14.45,8740.97,2024-09-27,0,0
CUST103836,50,Chennai,Self-Employed,43115,900,Personal Loan,373690,36,17.08,13337.95,2024-06-08,0,0
CUST103837,21,Mumbai,Salaried,47069,742,Vehicle Loan,155354,24,10.16,7180.28,2024-09-23,0,0
CUST103838,43,Ahmedabad,Salaried,35000,673,Home Loan,1161320,240,8.63,10173.96,2023-07-06,0,0
CUST103839,27,Pune,Business Owner,23597,719,Gold Loan,69138,12,11.37,6122.47,2024-09-12,0,0
CUST103840,37,Hyderabad,Self-Employed,33297,722,Personal Loan,426140,48,12.01,11223.99,2023-04-17,0,0
CUST103841,36,Lucknow,Salaried,41645,609,Business Loan,300356,36,17.55,10790.91,2023-09-06,30,0
CUST103842,44,Jaipur,Business Owner,63138,732,Home Loan,1882607,180,11.27,21717.92,2023-08-15,0,0
CUST103843,40,Mumbai,Self-Employed,32544,618,Gold Loan,65798,6,10.1,11291.64,2023-08-23,0,0
CUST103844,43,Pune,Self-Employed,47717,649,Home Loan,1188135,300,11.01,11653.66,2023-06-07,0,0
CUST103845,50,Kolkata,Self-Employed,53105,762,Home Loan,1545644,120,11.43,21669.2,2023-09-02,0,0
CUST103846,28,Jaipur,Self-Employed,66443,670,Gold Loan,349740,24,10.2,16171.03,2024-03-16,0,0
CUST103847,26,Kolkata,Salaried,187627,750,Personal Loan,565693,12,11.59,50152.7,2024-09-16,1,0
CUST103848,41,Ahmedabad,Self-Employed,57122,662,Personal Loan,175963,48,18.63,5227.02,2023-03-20,0,0
CUST103849,32,Hyderabad,Salaried,81310,590,Business Loan,346867,24,14.76,16778.89,2024-04-25,0,0
CUST103850,46,Bengaluru,Salaried,82024,579,Home Loan,1768504,180,9.9,18896.39,2024-08-01,0,0
CUST103851,43,Jaipur,Self-Employed,50096,641,Business Loan,199760,12,14.49,17981.96,2023-12-22,0,0
CUST103852,39,Hyderabad,Business Owner,43140,687,Vehicle Loan,212955,24,10.34,9860.24,2023-10-21,0,0
CUST103853,41,Kolkata,Business Owner,52981,789,Business Loan,458861,60,11.61,10116.91,2023-01-18,234,1
CUST103854,30,Jaipur,Self-Employed,33627,644,Personal Loan,142039,24,13.95,6816.35,2024-02-02,7,0
CUST103855,47,Mumbai,Self-Employed,36452,550,Home Loan,877328,180,9.58,9203.67,2023-08-12,172,1
CUST103856,46,Jaipur,Self-Employed,87758,748,Home Loan,1712865,120,10.75,23352.98,2024-04-10,0,0
CUST103857,43,Jaipur,Salaried,48448,675,Gold Loan,183224,18,10.57,11052.05,2023-12-20,287,1
CUST103858,24,Ahmedabad,Salaried,31514,499,Personal Loan,107970,24,18.89,5436.85,2024-02-29,0,0
CUST103859,38,Pune,Self-Employed,25000,723,Business Loan,95252,12,13.57,8533.14,2023-12-10,15,0
CUST103860,27,Lucknow,Self-Employed,47112,579,Personal Loan,78164,24,15.08,3792.88,2024-11-11,0,0
CUST103861,33,Kolkata,Business Owner,60449,595,Vehicle Loan,513872,60,9.92,10898.04,2023-02-06,0,0
CUST103862,21,Ahmedabad,Business Owner,52601,662,Personal Loan,240185,12,16.3,21826.3,2023-11-21,0,0
CUST103863,36,Jaipur,Self-Employed,58342,641,Home Loan,1388793,180,10.75,15567.65,2024-11-28,0,0
CUST103864,38,Lucknow,Salaried,40578,605,Business Loan,244135,24,11.65,11452.42,2024-11-01,211,1
CUST103865,52,Lucknow,Salaried,21001,732,Vehicle Loan,265571,48,12.67,7081.18,2023-01-20,1,0
CUST103866,28,Chennai,Business Owner,32431,679,Business Loan,139898,12,16.78,12744.76,2024-05-19,0,0
CUST103867,43,Chennai,Salaried,98012,782,Personal Loan,294484,36,15.8,10324.13,2024-04-22,0,0
CUST103868,41,Pune,Salaried,95329,672,Business Loan,375127,24,11.42,17557.1,2023-03-01,0,0
CUST103869,23,Mumbai,Salaried,22677,628,Vehicle Loan,191177,48,11.85,5020.36,2024-01-28,0,0
CUST103870,42,Mumbai,Business Owner,30012,622,Gold Loan,59112,6,9.91,10138.72,2023-01-15,312,1
CUST103871,28,Bengaluru,Self-Employed,65938,693,Personal Loan,817217,48,14.7,22619.68,2024-01-18,178,1
CUST103872,40,Kolkata,Self-Employed,37374,704,Home Loan,972873,120,9.64,12663.43,2024-08-14,258,1
CUST103873,33,Mumbai,Business Owner,57142,659,Personal Loan,62352,36,16.56,2209.39,2024-10-10,0,0
CUST103874,31,Bengaluru,Self-Employed,20919,701,Vehicle Loan,232029,60,12.51,5221.35,2023-05-05,0,0
CUST103875,41,Mumbai,Salaried,71317,746,Business Loan,304499,36,13.17,10284.73,2024-11-30,0,0
CUST103876,39,Pune,Salaried,44614,560,Home Loan,1363070,240,8.96,12228.85,2023-01-04,175,1
CUST103877,21,Jaipur,Self-Employed,20000,639,Vehicle Loan,158693,36,12.65,5320.28,2024-11-04,0,0
CUST103878,21,Lucknow,Salaried,44988,813,Home Loan,951399,120,10.86,13030.24,2024-02-15,7,0
CUST103879,44,Jaipur,Salaried,74572,867,Personal Loan,503587,24,17.13,24929.95,2024-02-23,0,0
CUST103880,48,Delhi,Salaried,39758,666,Home Loan,858361,180,8.6,8503.01,2024-04-27,0,0
CUST103881,29,Delhi,Salaried,77671,744,Gold Loan,123542,6,9.23,21148.18,2023-06-18,0,0
CUST103882,40,Kolkata,Business Owner,70434,754,Home Loan,1536152,120,9.09,19534.23,2024-01-24,0,0
CUST103883,34,Lucknow,Self-Employed,54380,680,Vehicle Loan,326885,48,12.52,8691.83,2023-10-18,1,0
CUST103884,32,Bengaluru,Salaried,61471,651,Vehicle Loan,607278,36,11.03,19890.13,2023-07-03,0,0
CUST103885,25,Ahmedabad,Self-Employed,22117,821,Personal Loan,341656,48,14.78,9470.48,2024-05-17,0,0
CUST103886,44,Delhi,Salaried,57222,514,Home Loan,1100484,180,10.64,12260.43,2024-04-02,348,1
CUST103887,42,Ahmedabad,Salaried,35178,794,Home Loan,1133213,120,10.2,15101.28,2023-03-22,298,1
CUST103888,23,Chennai,Self-Employed,59922,610,Personal Loan,155596,36,16.88,5538.13,2023-08-21,0,0
CUST103889,35,Jaipur,Salaried,34832,613,Business Loan,383877,36,15.45,13391.97,2023-03-01,0,0
CUST103890,36,Delhi,Salaried,65428,900,Personal Loan,202224,36,14.26,6937.1,2023-08-07,0,0
CUST103891,43,Kolkata,Salaried,31413,763,Gold Loan,72692,24,12.27,3431.04,2023-08-28,260,1
CUST103892,51,Mumbai,Business Owner,61220,613,Business Loan,333359,36,15.88,11700.17,2024-10-09,0,0
CUST103893,28,Mumbai,Salaried,53306,654,Home Loan,1322285,240,10.29,13015.43,2024-02-18,0,0
CUST103894,41,Delhi,Salaried,23080,529,Personal Loan,137553,48,13.1,3697.03,2024-11-21,0,0
CUST103895,31,Kolkata,Salaried,33579,592,Personal Loan,286150,48,13.66,7770.75,2023-12-12,0,0
CUST103896,30,Bengaluru,Self-Employed,102906,589,Personal Loan,518228,24,13.44,24744.74,2024-01-28,0,0
CUST103897,51,Hyderabad,Salaried,25000,513,Business Loan,203425,36,11.74,6731.39,2023-11-22,182,1
CUST103898,37,Hyderabad,Salaried,25860,783,Gold Loan,77106,12,12.79,6879.3,2024-02-02,0,0
CUST103899,44,Jaipur,Salaried,103278,634,Personal Loan,258512,36,17.88,9330.27,2024-10-21,312,1
CUST103900,54,Ahmedabad,Self-Employed,20000,706,Personal Loan,119087,36,17.45,4272.49,2024-08-04,0,0
CUST103901,45,Ahmedabad,Salaried,23941,806,Personal Loan,67580,24,17.98,3373.22,2024-11-29,0,0
CUST103902,38,Delhi,Salaried,87004,645,Personal Loan,246994,24,18.06,12338.12,2024-11-15,0,0
CUST103903,51,Hyderabad,Self-Employed,38634,780,Vehicle Loan,286856,36,13.14,9684.67,2024-08-17,30,0
CUST103904,33,Bengaluru,Salaried,35000,692,Home Loan,1102643,120,11.43,15458.53,2024-07-02,0,0
CUST103905,27,Delhi,Salaried,26106,701,Business Loan,72766,12,16.38,6615.21,2023-10-24,15,0
CUST103906,54,Chennai,Salaried,40924,679,Gold Loan,122299,12,9.57,10727.58,2023-04-04,0,0
CUST103907,35,Pune,Salaried,108036,694,Home Loan,2156006,240,9.97,20763.09,2024-08-03,1,0
CUST103908,30,Hyderabad,Self-Employed,38158,848,Business Loan,365915,60,16.09,8915.85,2023-10-28,15,0
CUST103909,46,Mumbai,Salaried,84938,811,Gold Loan,110239,18,9.24,6582.12,2024-09-29,0,0
CUST103910,39,Hyderabad,Salaried,51050,714,Vehicle Loan,223946,24,12.32,10575.41,2024-08-29,0,0
CUST103911,22,Jaipur,Self-Employed,83394,672,Personal Loan,85653,12,13.8,7682.48,2023-11-26,0,0
CUST103912,41,Hyderabad,Business Owner,68782,692,Home Loan,1682767,120,8.62,20972.06,2023-08-15,0,0
CUST103913,23,Lucknow,Salaried,61481,619,Personal Loan,221368,12,16.44,20131.03,2024-09-30,1,0
CUST103914,31,Jaipur,Salaried,25000,514,Business Loan,279374,36,14.8,9657.25,2024-10-17,245,1
CUST103915,47,Kolkata,Business Owner,87879,760,Home Loan,1686491,120,10.85,23088.45,2023-04-20,7,0
CUST103916,41,Hyderabad,Self-Employed,68938,814,Personal Loan,422584,36,12.71,14179.57,2023-05-14,0,0
CUST103917,28,Ahmedabad,Self-Employed,67727,494,Gold Loan,92096,6,11.39,15863.27,2024-02-21,0,0
CUST103918,23,Chennai,Self-Employed,66434,632,Gold Loan,51484,6,12.4,8893.66,2024-03-11,0,0
CUST103919,41,Chennai,Salaried,39591,608,Personal Loan,141516,36,17.05,5048.95,2023-02-08,0,0
CUST103920,55,Kolkata,Salaried,21729,674,Personal Loan,166808,48,14.27,4580.9,2023-05-02,0,0
CUST103921,36,Delhi,Business Owner,35744,677,Personal Loan,63061,48,15.55,1772.67,2024-09-22,0,0
CUST103922,32,Hyderabad,Salaried,75827,679,Home Loan,1541926,240,11.33,16263.31,2024-05-12,0,0
CUST103923,28,Kolkata,Salaried,106304,789,Business Loan,370211,24,14.15,17801.14,2023-08-26,0,0
CUST103924,34,Chennai,Self-Employed,97539,606,Home Loan,2935844,240,8.66,25776.02,2024-06-26,0,0
CUST103925,42,Delhi,Self-Employed,55965,743,Personal Loan,135728,36,16.18,4783.86,2023-10-29,0,0
CUST103926,60,Kolkata,Salaried,35000,756,Home Loan,1289393,300,10.28,11972.18,2023-01-10,0,0
CUST103927,59,Delhi,Self-Employed,58376,650,Personal Loan,249889,48,18.45,7399.38,2024-04-16,0,0
CUST103928,25,Bengaluru,Salaried,47682,726,Home Loan,1097391,300,11.28,10978.54,2024-10-02,0,0
CUST103929,42,Ahmedabad,Salaried,74663,664,Vehicle Loan,314653,24,13.11,14975.44,2024-09-27,0,0
CUST103930,30,Delhi,Business Owner,86700,633,Personal Loan,142925,24,12.42,6756.04,2023-02-19,354,1
CUST103931,32,Delhi,Business Owner,70633,595,Personal Loan,636629,48,17.63,18578.12,2024-05-19,0,0
CUST103932,50,Bengaluru,Salaried,80721,766,Business Loan,706871,60,15.96,17174.71,2024-07-24,0,0
CUST103933,30,Kolkata,Self-Employed,53040,423,Vehicle Loan,518668,60,11.2,11328.9,2024-01-24,0,0
CUST103934,27,Chennai,Business Owner,65363,696,Vehicle Loan,451422,48,13.92,12317.66,2023-05-05,0,0
CUST103935,34,Ahmedabad,Business Owner,40500,641,Personal Loan,358153,48,12.2,9466.75,2024-11-24,0,0
CUST103936,39,Kolkata,Self-Employed,107185,708,Personal Loan,984475,48,12.63,26230.57,2024-10-22,0,0
CUST103937,47,Delhi,Business Owner,43395,676,Personal Loan,89317,12,14.32,8032.97,2024-08-01,182,1
CUST103938,42,Lucknow,Salaried,46920,609,Personal Loan,62330,12,18.45,5727.77,2024-02-14,0,0
CUST103939,37,Lucknow,Self-Employed,34605,679,Business Loan,237242,24,15.01,11504.2,2024-10-22,7,0
CUST103940,42,Chennai,Self-Employed,55264,701,Home Loan,1366253,120,11.39,19123.01,2024-03-02,164,1
